Japanese;English;French;
"[Tag Color  val={0008} ][Tag Ruby  val={0006000E307C304630483093304D30873046} ]望遠鏡[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={00020002304B} ]貸してもらった！
[Tag Ruby  val={000200083044308230463068} ]妹が[Tag Ruby  val={00040006306030443058} ]大事に、[Tag Ruby  val={00040006306030443058} ]大事に[Tag Ruby  val={000200043064304B} ]使っている[Tag Ruby  val={0004000A305F304B30893082306E} ]宝物

アイテム[Tag Ruby  val={00040006304C30813093} ]画面にある[Y][X][R]の
どれかにセットしてのぞいてみよう！

GamePadを[Tag Ruby  val={000200043064304B} ]使うとアイテムをタッチし
スライドさせてセットできるぞ！[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Telescope[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
This is your sister's most precious
belonging. Treasure it dearly!

Set it to [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ], or [Tag Color  val={0000} ][R],[Tag Color  val={0000} ] and use it by
pressing whatever button you set it
to. Do it now, and see what you can
see!
Using the GamePad, you can also touch
and slide items to set them![Tag Color  val={FFFF} ]";"Vous recevez la [Tag Color  val={0001} ]longue-vue [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
C'est un objet précieux auquel votre
sœur tient beaucoup.

Assignez la longue-vue à [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ] ou [R]
à l'écran de l'inventaire.


Avec le Wii U GamePad, il vous suffit de
toucher un objet et de le faire glisser vers
un bouton pour l'assigner ![Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]チンクルボトル[Tag Color  val={FFFF} ][Tag Color  val={0000} ]をもらった！
Miiverseを[Tag Ruby  val={000200043064304B} ]使って [Tag Ruby  val={000400063066304C307F} ]手紙を[Tag Ruby  val={00020002304B} ]書き このビンにつめて
[Tag Ruby  val={000200043060308C} ]誰か[Tag Ruby  val={000200023057} ]知らない[Tag Ruby  val={0002000430723068} ]人にボトルメールを[Tag Ruby  val={000200023060} ]出そう！
[Tag Color  val={FFFF} ][Tag Color  val={0000} ][Y][X][R]にセットして[Tag Ruby  val={000400063066304C307F} ]手紙を[Tag Ruby  val={00020002304B} ]書く
Miiverseにつながっていないと
[Tag Ruby  val={000400063066304C307F} ]手紙は[Tag Ruby  val={00020002304B} ]書けないので[Tag Ruby  val={000400083061308530463044} ]注意しよう！[Tag Color  val={FFFF} ]";"You got a [Tag Color  val={0001} ]Tingle Bottle[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Using Miiverse, you can insert a message
you've written and send it out to sea for
someone unknown to receive![Tag Color  val={FFFF} ][Tag Color  val={0000} ]
Set it to and use it with [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ], or [Tag Color  val={0000} ][R].
Be aware that you can't write letters if
you're not connected to Miiverse.[Tag Color  val={0000} ][Tag Color  val={FFFF} ]";"Vous obtenez la [Tag Color  val={0001} ]bouteille de Tingle [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Vous pouvez désormais y placer des
messages et les envoyer aux autres
joueurs via Miiverse ! 
Assignez-la à[Tag Color  val={FFFF} ][Tag Color  val={0000} ] [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ] ou [Tag Color  val={0000} ][R] pour l'utiliser.
N'oubliez pas que vous devez être connecté
à Miiverse pour écrire des messages ![Tag Color  val={0000} ][Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={00020004304B305C} ]風のタクト[Tag Color  val={FFFF} ][Tag Color  val={0000} ]をもらった！
[Tag Ruby  val={000200043064304B} ]使い[Tag Ruby  val={00020004304B305F} ]方[Tag Ruby  val={00040006305730603044} ]次第で　[Tag Ruby  val={00020004304B307F} ]神の[Tag Ruby  val={000200063061304B3089} ]力が[Tag Ruby  val={00020002304B} ]借りられる
いわくつきの[Tag Ruby  val={000600083057304D307C3046} ]指揮棒
[RS]でタクトを[Tag Ruby  val={000200023075} ]振る


[LS]を[Tag Ruby  val={0002000430463054} ]動かさなければ[Tag Color  val={FFFF} ][Tag Color  val={0001} ]３[Tag Ruby  val={000400083073308730463057} ]拍子
[Tag Color  val={FFFF} ][Tag Color  val={0000} ][LS-Left]は[Tag Color  val={FFFF} ][Tag Color  val={0001} ]４[Tag Ruby  val={000400083073308730463057} ]拍子
[Tag Color  val={FFFF} ][Tag Color  val={0000} ][LS-Right]で[Tag Color  val={FFFF} ][Tag Color  val={0001} ]６[Tag Ruby  val={000400083073308730463057} ]拍子[Tag Color  val={FFFF} ]";"You received the legendary
[Tag Color  val={0001} ]Wind Waker[Tag Color  val={FFFF} ][Tag Color  val={0000} ]![Tag Color  val={0000} ][Tag Color  val={0000} ] By using this magical
conductor's baton, you can borrow
the power of the gods!
Use [Tag Color  val={0000} ][Tag Color  val={0000} ][RS][Tag Color  val={0000} ] to conduct.[Tag Color  val={0000} ]



Don't tilt [LS] to conduct in [Tag Color  val={FFFF} ][Tag Color  val={0001} ]3/4 time[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ][Tag Color  val={0001} ]
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]Hold [Tag Color  val={0000} ][LS-Left][Tag Color  val={0000} ] to conduct in [Tag Color  val={FFFF} ][Tag Color  val={0001} ]4/4 time[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ][Tag Color  val={0001} ]
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]Hold [Tag Color  val={0000} ][LS-Right][Tag Color  val={0000} ] to conduct in [Tag Color  val={FFFF} ][Tag Color  val={0001} ]6/4 time[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";"Vous recevez la [Tag Color  val={0001} ]baguette du vent [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Cette baguette chargée d'histoire
permet d'emprunter aux Dieux 
certains de leurs pouvoirs.
Utilisez la baguette avec [RS].



[LS] en position centrale
permet de jouer [Tag Color  val={FFFF} ][Tag Color  val={0001} ]3 notes[Tag Color  val={FFFF} ][Tag Color  val={0000} ].
[LS-Left] permet de jouer [Tag Color  val={FFFF} ][Tag Color  val={0001} ]4 notes[Tag Color  val={FFFF} ][Tag Color  val={0000} ].
[LS-Right] permet de jouer [Tag Color  val={FFFF} ][Tag Color  val={0001} ]6 notes[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={0002000430463064} ]写し[Tag Ruby  val={000200023048} ]絵の[Tag Ruby  val={00020004306F3053} ]箱[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={000200023066} ]手に[Tag Ruby  val={000200023044} ]入れた！
アイテム[Tag Ruby  val={00040006304C30813093} ]画面を[Tag Ruby  val={000200023060} ]出して[Y][X][Tag Color  val={0000} ][R][Tag Color  val={0000} ]
どれかに、セットして[Tag Ruby  val={000200043064304B} ]使おう！
[Tag Ruby  val={000200023068} ]撮った[Tag Ruby  val={0002000430463064} ]写し[Tag Ruby  val={000200023048} ]絵は１２[Tag Ruby  val={00020004307E3044} ]枚まで[Tag Ruby  val={00020004306E3053} ]残せる
[ZR]で[Tag Ruby  val={00020002304D} ]切り[Tag Ruby  val={00020002304B} ]替えて[Tag Ruby  val={00020004306A304C} ]眺めよう[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Picto Box[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Set it to and use it with [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ], or [Tag Color  val={0000} ][R][Tag Color  val={0000} ]!
It can hold up to 12 pictographs.
Press [Tag Color  val={0000} ][ZR][Tag Color  val={0000} ] to view your pictographs.[Tag Color  val={FFFF} ]";"Vous obtenez la [Tag Color  val={0001} ]boîte à image [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
À l'écran d'inventaire, assignez
la boîte à image à [Y], [X] ou [R].

Vous pouvez conserver jusqu'à
12 clichés. Le bouton [ZR]
vous permet de les visionner.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]エモノ[Tag Ruby  val={000200063076304F308D} ]袋[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={000200023066} ]手に[Tag Ruby  val={000200023044} ]入れた！
おもに、[Tag Ruby  val={000200043066304D} ]敵から[Tag Ruby  val={000200023066} ]手に[Tag Ruby  val={000200023044} ]入れた
アイテムが[Tag Ruby  val={00020004306F3044} ]入る　[Tag Ruby  val={0004000630793093308A} ]便利な[Tag Ruby  val={000200063075304F308D} ]袋　
[Tag Ruby  val={000400083055304430533046} ]最高[Tag Color  val={FFFF} ][Tag Color  val={0001} ]８[Tag Ruby  val={0004000830573085308B3044} ]種類[Tag Color  val={FFFF} ][Tag Color  val={0000} ]のアイテムが[Tag Ruby  val={00020004306F3044} ]入る
[Tag Ruby  val={00040006306A304B307F} ]中身を[Tag Ruby  val={00020002307F} ]見るときは、アイテム[Tag Ruby  val={00040006304C30813093} ]画面で
カーソルを[Tag Ruby  val={000200023042} ]合わせて、[Y][X][Tag Color  val={0000} ][R][Tag Color  val={0000} ]を[Tag Ruby  val={00020002304A} ]押す[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Spoils Bag[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
You can keep the items you get from
enemies in this handy pouch.

It can hold up to [Tag Color  val={FFFF} ][Tag Color  val={0001} ]eight kinds[Tag Color  val={FFFF} ][Tag Color  val={0000} ] of items.
Press [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ], or [Tag Color  val={0000} ][R][Tag Color  val={0000} ] on the Items screen
to see what's inside.[Tag Color  val={FFFF} ]";"Vous obtenez le [Tag Color  val={0001} ]sac à butin [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Ce sac vous sera très utile, notamment
pour ranger les objets que vous aurez
dérobés à vos ennemis.
Ce sac peut contenir jusqu'à [Tag Color  val={FFFF} ][Tag Color  val={0001} ]8 types
d'objets[Tag Color  val={FFFF} ][Tag Color  val={0000} ]. Pour en visionner le contenu,
positionnez le curseur sur le sac dans
l'inventaire et appuyez sur [Y], [X] ou [R].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]カギつめロープ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を　[Tag Ruby  val={000200023066} ]手に[Tag Ruby  val={000200023044} ]入れた！
[Tag Ruby  val={00040004306F306D} ]羽根のない[Tag Ruby  val={00040006305830603044} ]時代から
リト[Tag Ruby  val={00020004305E304F} ]族に[Tag Ruby  val={000200043064305F} ]伝わる[Tag Ruby  val={00040006306930463050} ]道具
アイテム[Tag Ruby  val={00040006304C30813093} ]画面を[Tag Ruby  val={000200023060} ]出して[Y][X][Tag Color  val={0000} ][R][Tag Color  val={0000} ]に
セットして[Tag Ruby  val={00020004306D3089} ]狙う

[Tag Ruby  val={000200043075306D} ]船で[Tag Ruby  val={000200043064304B} ]使えば、[Tag Ruby  val={000200043046307F} ]海に[Tag Ruby  val={000200043057305A} ]沈んだ[Tag Ruby  val={000200043082306E} ]物も
[Tag Ruby  val={000200023072} ]引き[Tag Ruby  val={000200023042} ]上げられる

[Tag Ruby  val={000200023072} ]引っ[Tag Ruby  val={00020002304B} ]掛けられる[Tag Ruby  val={00040006307030573087} ]場所には
[Tag Color  val={FFFF} ][Tag Color  val={0004} ][TargetIcon][Tag Color  val={FFFF} ][Tag Color  val={0000} ]が[Tag Ruby  val={000400083072308730463058} ]表示される[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Grappling Hook[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
This was an item used by the
Rito people before they had wings.

Set it to [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ], or [Tag Color  val={0000} ][R][Tag Color  val={0000} ] on the Items
screen, and then press that button to
aim. Use this item to latch on to
anything with a [Tag Color  val={FFFF} ][Tag Color  val={0004} ][TargetIcon][Tag Color  val={FFFF} ][Tag Color  val={0000} ] on it.
You can even use it to haul things
up from the seafloor while on your
boat.[Tag Color  val={FFFF} ]";"Vous obtenez le [Tag Color  val={0001} ]grappin-griffe [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Cet objet était utilisé par le peuple
Piaf avant qu'il n'obtienne ses ailes
et il s'est transmis jusqu'à nos jours.
À l'écran d'inventaire,
assignez le grappin-griffe
à [Tag Color  val={0000} ][Y], [X] ou [R]
[Tag Color  val={0000} ]pour pouvoir l'utiliser.
Vous pouvez utiliser le grappin-griffe
en mer, pour repêcher des objets qui
ont sombré dans les profondeurs. 

Le signe [Tag Color  val={FFFF} ][Tag Color  val={0004} ][TargetIcon] [Tag Color  val={FFFF} ][Tag Color  val={0000} ]indique les endroits
où vous pouvez accrocher votre
grappin-griffe.[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={0002000430463064} ]写し[Tag Ruby  val={000200023048} ]絵の[Tag Ruby  val={0006000E306F305330C730E930C330AF30B9} ]箱ＤＸ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={000200023066} ]手に[Tag Ruby  val={000200023044} ]入れた！
ゲンゾーさんの[Tag Ruby  val={000400083058308730573085} ]助手になった[Tag Ruby  val={00040006304D306D3093} ]記念にもらった[Tag Ruby  val={0006000E30533046304D3085304630723093} ]高級品
[Tag Ruby  val={0002000430463064} ]写し[Tag Ruby  val={000200023048} ]絵がなんとカラーで[Tag Ruby  val={000200023068} ]撮れる！
アイテム[Tag Ruby  val={00040006304C30813093} ]画面を[Tag Ruby  val={000200023060} ]出して[Y][X][Tag Color  val={0000} ][R][Tag Color  val={0000} ]に
セットして[Tag Ruby  val={000200043064304B} ]使ってみよう[Tag Color  val={FFFF} ]";"You got a [Tag Color  val={0001} ]Deluxe Picto Box[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
A gift from Lenzo, commemorating your
becoming his assistant. It can take color
pictographs!
Set it to and use it with [Y], [X], or [R].[Tag Color  val={FFFF} ]";"Votre boîte à image se transforme en 
[Tag Color  val={0001} ]boîte à image DX[Tag Color  val={FFFF} ][Tag Color  val={0000} ], le modèle De Luxe ![Tag Color  val={0000} ]
[Tag Color  val={0000} ]

Autofocus vous l'a offerte pour fêter
votre arrivée en tant qu'assistant.
Cette boîte à image vous permet
de prendre des clichés en couleur !
Assignez la boîte à image DX à
[Tag Color  val={0000} ][Y], [X] ou [R] [Tag Color  val={0000} ]dans l'inventaire
et essayez donc de prendre un cliché ![Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ][Tag Ruby  val={000400083086304630573083} ]勇者の[Tag Ruby  val={000200043086307F} ]弓[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={000200023066} ]手にいれた！
セットしたボタンを[Tag Ruby  val={00020002304A} ]押すとかまえ
はなすと　[Tag Ruby  val={000200023084} ]矢を[Tag Ruby  val={00040008306F306330573083} ]発射
[Tag Color  val={FFFF} ][Tag Color  val={0001} ][Tag Ruby  val={000200023084} ]矢[Tag Color  val={FFFF} ][Tag Color  val={0000} ]は、[Tag Ruby  val={000400083055304430533046} ]最高[Tag Color  val={FFFF} ][Tag Color  val={0001} ]３０[Tag Ruby  val={00020004307D3093} ]本[Tag Color  val={FFFF} ][Tag Color  val={0000} ]まで[Tag Ruby  val={000200023082} ]持てる[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Hero's Bow[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Set it to [Y], [X], or [R], and then use
it with the button you've set it to.

Hold the button to nock an arrow,
and release the button to shoot.
You can carry up to [Tag Color  val={FFFF} ][Tag Color  val={0001} ]30 arrows[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";"Vous obtenez l'[Tag Color  val={0001} ]arc du Héros [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Appuyez sur le bouton auquel vous
l'avez assigné, visez, puis lâchez le
bouton pour décocher une flèche. 
Votre carquois peut contenir
jusqu'à [Tag Color  val={FFFF} ][Tag Color  val={0001} ]30 flèches[Tag Color  val={FFFF} ][Tag Color  val={0000} ].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]パワーリスト[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={000200023066} ]手にいれた！
[Tag Ruby  val={0004000A308A3087304630463067} ]両腕に　[Tag Ruby  val={000200063061304B3089} ]力がみなぎる！
[A]でつかんで　[Tag Ruby  val={000200023082} ]持ち[Tag Ruby  val={000200023042} ]上げられる[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Power Bracelets[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Both arms are now stronger than
ever! Press [A] to grab and lift
objects.[Tag Color  val={FFFF} ]";"Vous obtenez les [Tag Color  val={0001} ]bracelets de force [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Passez-les pour augmenter votre force
physique : vous pourrez alors saisir et
porter des objets très lourds avec [A].[Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]ヘビィブーツ[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={000200023066} ]手にいれた！
[Tag Ruby  val={00020004304A3082} ]重くて、[Tag Ruby  val={00020004304A3082} ]重くて　[Tag Ruby  val={000200043042308B} ]歩きにくいが
[Tag Ruby  val={0002000430643088} ]強い[Tag Ruby  val={00020004304B305C} ]風でも　[Tag Ruby  val={000200023075} ]吹き[Tag Ruby  val={000200023068} ]飛ばされない！[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Iron Boots[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
These boots are so heavy, you can
hardly walk, but the wind can't blow
you around when you wear them![Tag Color  val={FFFF} ]";"Vous obtenez les [Tag Color  val={0001} ]bottes de plomb [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Ces bottes sont lourdes et
peu confortables mais elles vous 
permettent de rester bien ancré au sol
par les plus grands vents ![Tag Color  val={FFFF} ]";
"[Tag Color  val={0001} ]マジックシールド[Tag Color  val={FFFF} ][Tag Color  val={0000} ]を[Tag Ruby  val={000200023066} ]手に[Tag Ruby  val={000200023044} ]入れた！
[Tag Ruby  val={0006000630753057304E} ]不思議なシールドを[Tag Ruby  val={00020006304B30893060} ]体の[Tag Ruby  val={00020004307E308F} ]周りに[Tag Ruby  val={00040008306F3063305B3044} ]発生させ
[Tag Color  val={0001} ]ルピー[Tag Color  val={0000} ]を[Tag Ruby  val={000400083057308730463072} ]消費することでダメージを[Tag Ruby  val={00040006308030533046} ]無効にする
ダメージを[Tag Ruby  val={000200023046} ]受けなければ、ルピーは[Tag Ruby  val={000400083057308730463072} ]消費しないぞ
[Tag Color  val={FFFF} ][Tag Color  val={0000} ]アイテム[Tag Ruby  val={00040006304C30813093} ]画面を[Tag Ruby  val={000200023060} ]出して[Y][X][Tag Color  val={0000} ][R][Tag Color  val={0000} ]に
セットして[Tag Ruby  val={000200043064304B} ]使おう！[Tag Color  val={FFFF} ]";"You got the [Tag Color  val={0001} ]Magic Armor[Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Use your [Tag Color  val={FFFF} ][Tag Color  val={0001} ]Rupees[Tag Color  val={FFFF} ][Tag Color  val={0000} ] to create a barrier around
you that protects you from enemy attacks!

You won't expend Rupees unless you take
damage from an enemy or other hazard.
Set it to and use it with [Y], [Tag Color  val={0000} ][X][Tag Color  val={0000} ], or [Tag Color  val={0000} ][R][Tag Color  val={0000} ]![Tag Color  val={FFFF} ]";"Vous obtenez l'[Tag Color  val={0001} ]armure magique [Tag Color  val={FFFF} ][Tag Color  val={0000} ]!
Utilisez vos [Tag Color  val={FFFF} ][Tag Color  val={0001} ]rubis[Tag Color  val={FFFF} ][Tag Color  val={0000} ] pour vous
protéger des attaques de vos
ennemis.
Les rubis ne sont dépensés que si
vous recevez des dommages.
Assignez l'armure à [Tag Color  val={0000} ][Y], [X] ou [R]
[Tag Color  val={0000} ]dans l'inventaire.[Tag Color  val={FFFF} ]";
